44,50,9,0,0,1.1667,0.96032,1.0556,0.38968,65.111,57.333,80.333,57.667,-23.333,45.667,-22.333,80.333,0.29017,-2.1078
102,203,9,0,0,0.66667,0.76012,1.3333,0.89443,9.7778,7.4444,6.4444,15.444,-7,-10,17,15.444,0.59183,1.9848
1,189,9,0,0,1.3889,0.46296,12.389,84.596,23.593,21.111,29.333,20.333,-7.4444,17.222,-9.7778,29.333,0.2331,-2.0197
39,138,9,0,0,1.1111,0.50185,2.3889,1.6387,54.63,49.111,66.778,48,-16.556,36.444,-19.889,66.778,0.28091,-2.0297
15,189,9,0,0,1.5,0.92222,2,2.8889,32.111,28.333,40.333,27.667,-11.333,24.667,-13.333,40.333,0.31536,-2.038
189,62,9,0,0,0.38889,0.25092,0.44444,0.34427,7.6296,5,13.111,4.7778,-7.8889,16.444,-8.5556,13.111,0.63594,-2.067
63,201,9,0,0,1.4444,0.91852,0.94444,0.55185,7.7778,6.2222,5.5556,11.556,-4.6667,-6.6667,11.333,11.556,0.5432,1.983
79,28,9,0,0,4.2778,3.7619,0.83333,0.65828,62.407,53.444,79.111,54.667,-26.889,50.111,-23.222,79.111,0.32456,-2.1445
58,109,9,0,0,0.88889,0.25185,2.8333,1.6778,4.2963,1.4444,8.4444,3,-8.5556,12.444,-3.8889,8.4444,0.86448,-2.2838
131,214,9,0,0,0.77778,0.65185,1.2778,0.24074,6.8148,5,4.7778,10.667,-5.4444,-6.1111,11.556,10.667,0.56816,2.0583
206,64,9,0,0,0.055556,0.13608,0.27778,0.13608,5.7037,3.6667,10.333,3.1111,-6.1111,13.889,-7.7778,10.333,0.69798,-2.0154
124,29,9,0,0,1,0.71111,1.0556,0.90742,128.44,119.22,142.89,123.22,-27.667,43.333,-15.667,142.89,0.16562,-2.2711
186,12,9,0,0,0.44444,0.27217,2.3333,1.9664,6.2593,3.8889,11.333,3.5556,-7.1111,15.222,-8.1111,11.333,0.6873,-2.058
48,192,9,0,0,1.2222,1.0074,2.8889,4.8296,9.963,8.6667,7.4444,13.778,-3.8889,-7.5556,11.444,13.778,0.47624,1.9085
194,72,9,0,0,1,0.4,1.1667,1.1444,93.444,79.222,117.11,84,-42.667,71,-28.333,117.11,0.32342,-2.2258
200,215,9,0,0,1.5556,0.95839,4.7222,2.6451,23.037,17.111,22.556,29.444,-17.778,-1.4444,19.222,29.444,0.42077,2.561
79,28,9,0,0,4.2778,3.7619,0.83333,0.65828,62.407,53.444,79.111,54.667,-26.889,50.111,-23.222,79.111,0.32456,-2.1445
52,89,9,0,0,5.2222,2.7217,0.72222,0.49065,28.926,25.222,36.889,24.667,-11.111,23.889,-12.778,36.889,0.33113,-2.0485
245,140,9,0,0,0.16667,0.27889,0.61111,0.74287,0.40741,0.22222,0.77778,0.22222,-0.55556,1.1111,-0.55556,0.77778,0.24074,-2.0944
221,30,9,0,0,1.0556,0.85418,1.6667,1.633,8.4815,6.1111,13.111,6.2222,-7.1111,13.889,-6.7778,13.111,0.51859,-2.06
140,125,9,0,0,0.66667,0.22222,2.6667,3.7778,3.9259,1.5556,7.7778,2.4444,-7.1111,11.556,-4.4444,7.7778,0.8532,-2.2342
204,194,9,0,0,2.6111,1.9255,5.1111,3.4167,41.037,37,49.778,36.333,-12.111,26.222,-14.111,49.778,0.27541,-2.0452
138,116,9,0,0,0.61111,0.15185,0.44444,0.20741,6.4815,7.5556,8.2222,3.6667,3.2222,5.2222,-8.4444,8.3333,0.55917,-1.1911
48,139,9,0,0,2.4444,1.6822,1.8333,1.0488,48.222,42.556,60.444,41.667,-17,36.667,-19.667,60.444,0.31082,-2.0442
197,236,9,0,0,2.4444,6.8296,3.3333,7.6,16.074,13.111,16.667,18.444,-8.8889,1.7778,7.1111,18.556,0.29273,2.7898
185,188,9,0,0,1.7778,1.1287,2,1.2472,50.185,45,62.111,43.444,-15.556,35.778,-20.222,62.111,0.30043,-2.0074
9,80,9,0,0,2.9444,13.752,16.667,71.511,23.63,17.333,31.667,21.889,-18.889,24.111,-5.2222,31.667,0.51425,-2.4315
237,191,9,0,0,1,0.31111,1.5,1.0111,7.3333,5.3333,5.4444,11.222,-6,-5.6667,11.667,11.222,0.53582,2.1224
42,200,9,0,0,0.55556,0.42963,0.44444,0.25185,7.7037,5.7778,5.8889,11.444,-5.7778,-5.4444,11.222,11.444,0.51532,2.1073
118,126,9,0,0,0.66667,0.4,1.8333,2.1222,20.556,16.111,28.667,16.889,-13.333,24.333,-11,28.667,0.43708,-2.1588
236,194,9,0,0,2.6667,1.9322,2.4444,1.7971,50.111,44.222,62.444,43.667,-17.667,37,-19.333,62.444,0.30067,-2.0643
38,94,9,0.11111,0,1.3889,1.0417,0.88889,0.77936,68.111,61.111,82.667,60.556,-21,43.667,-22.667,82.667,0.26726,-2.0685
52,170,9,0,0,0.55556,0.45542,0.94444,0.38968,25.444,20.111,25.333,30.889,-16,-0.33333,16.333,30.889,0.34911,2.604
78,60,9,0,0,0.44445,0.20741,0.77778,0.38518,109.78,99.556,128.22,101.56,-30.667,55.333,-24.667,128.22,0.22336,-2.1669
29,78,9,0,0,0.66667,0.69921,2.6111,2.323,69.741,59.667,88.444,61.111,-30.222,56.111,-25.889,88.444,0.32549,-2.1455
168,184,9,0,0,4.6667,1.5202,5.8333,1.8105,48.259,43.889,58.667,42.222,-13.111,31.222,-18.111,58.667,0.2782,-1.9868
169,190,9,0,0,3.1111,1.8094,2.8889,2.0941,52.556,46.889,65,45.778,-17,37.333,-20.333,65,0.29706,-2.0348
209,249,9,0,0,2.4444,2.3852,2.8889,3.8074,8.5556,8,7.5556,10.111,-1.6667,-3,4.6667,10.111,0.30902,1.9174
2,198,9,0.11111,0,0.88889,0.62063,1.9444,1.3567,12.185,9.6667,10.556,16.333,-7.5556,-4.8889,12.444,16.333,0.41577,2.2213
248,103,9,0,0,0.94444,0.57413,1.1111,0.93492,35.63,30.778,45.222,30.889,-14.556,28.778,-14.222,45.222,0.32391,-2.1026
99,184,9,0,0,1.8333,3.2778,7.9444,63.352,31.519,27.778,38.778,28,-11.222,21.778,-10.556,38.778,0.28045,-2.1831
167,190,9,0,0,3.0556,0.85418,5.0556,2.7842,51.074,44.889,63.222,45.111,-18.556,36.444,-17.889,63.222,0.29896,-2.1127
6,154,9,0,0,0.11111,0.02963,0.11111,0.02963,0.074074,0,0.22222,0,-0.22222,0.44444,-0.22222,0.22222,0.22222,-2.0944
168,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,122,9,0,0,0.44444,0.40369,0.44444,0.40369,0.55556,0,1.2222,0.44444,-1.6667,2,-0.33333,1.2222,0.55556,-2.4446
25,41,9,0,0,1,0.57777,1.5,0.65555,113.41,103.89,131.22,105.11,-28.556,53.444,-24.889,131.22,0.20829,-2.1398
214,161,9,0,0,3.7222,0.72963,11.5,18.922,40.444,35.333,49.667,36.333,-15.333,27.667,-12.333,49.667,0.29806,-2.1989
227,222,9,0,0,2.1111,2.6074,2.6111,7.263,9.3333,8.5556,7.6667,11.778,-2.3333,-5,7.3333,11.778,0.37369,1.905
41,93,9,0,0,0.72222,0.15185,1.0556,1.3963,112.3,103.89,128,105,-25.222,47.111,-21.889,128,0.18831,-2.1414
55,145,9,0,0,5.0556,2.9771,1,0.42164,26.778,24.222,33.333,22.778,-7.6667,19.667,-12,33.333,0.31534,-1.9347
231,124,9,0,0,3.4444,14.963,1.8333,6.4333,3,1.4444,5.8889,1.6667,-4.6667,8.6667,-4,5.8889,0.89537,-2.1189
94,144,9,0,0,0.44444,0.11852,0.5,0.16667,1.1481,0,3.4444,0,-3.4444,6.8889,-3.4444,3.4444,1,-2.0944
218,64,9,0,0,1.5,1.1304,1.8333,1.9636,8,6.1111,12.556,5.3333,-5.6667,13.667,-8,12.556,0.57914,-1.9652
229,24,9,0,0,1.7778,1.1089,1.2222,1.047,49.185,42.333,61.222,44,-20.556,36.111,-15.556,61.222,0.30862,-2.1868
2,245,9,0,0,1.8889,2.163,3.1667,3.2778,6.4074,6.2222,6,7,-0.55556,-1.2222,1.7778,7.2222,0.19105,1.7566
203,61,9,0,0,0.16667,0.27889,0.72222,0.44305,7,4.4444,12.333,4.2222,-7.6667,16,-8.3333,12.333,0.66626,-2.0682
233,81,9,0,0,0.61111,0.32963,1.0556,0.55185,90.407,75.667,116.44,79.111,-44.222,78.111,-33.889,116.44,0.35004,-2.1823
140,116,9,0.11111,0,1.7778,1.2232,0.55556,0.50185,46.815,42.333,56.556,41.556,-13.444,29.222,-15.778,56.556,0.26456,-2.0386
241,145,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,189,9,0,0,2.2778,4.5519,5.8889,14.607,29.63,26.778,36.556,25.556,-8.5556,20.778,-12.222,36.556,0.29741,-1.9546
231,91,9,0,0,0.5,0.27889,0.55556,0.17213,6,4.5556,9.7778,3.6667,-4.3333,11.333,-7,9.7778,0.62065,-1.9349
206,12,9,0,0,2.6111,1.482,4.5,3.3582,11.444,8.4444,17.667,8.2222,-9,18.667,-9.6667,17.667,0.54377,-2.0645
52,66,9,0.11111,0,1.1667,0.25556,1.8333,2.1222,114.22,106.89,128.78,107,-22,43.667,-21.667,128.78,0.17413,-2.099
19,62,9,0,0,11.222,0.8861,0.66667,0.36515,62.815,53.778,80,54.667,-27.111,51.556,-24.444,80,0.32936,-2.1262
220,61,9,0,0,0.27778,0.13608,0.55556,0.27217,6.8889,4.5556,12,4.1111,-7,15.333,-8.3333,12,0.65589,-2.0395
146,201,9,0,0,0.61111,0.32773,1.0556,0.80046,10.667,8.6667,7,16.333,-6,-11,17,16.333,0.57085,1.9093
178,185,9,0,0,2.6111,1.8064,3.1111,2.2771,49.037,44,60.667,42.444,-15.111,34.889,-19.778,60.667,0.30004,-2.0062
66,160,9,0,0,3,4.0444,2.7778,0.42963,22.852,18.222,31.556,18.778,-13.889,26.111,-12.222,31.556,0.42601,-2.1387
